route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
2448_6311,2448,6311,Mt Pleasant PS to Wilkinson Blvd & Acacia Cct,School Buses,712,00B5EF,FFFFFF
2448_6312,2448,6312,Whittingham to Singleton Heights PS,School Buses,712,00B5EF,FFFFFF
2448_6314,2448,6314,Bulga to Singleton Heights PS,School Buses,712,00B5EF,FFFFFF
2448_6315,2448,6315,St Catherines College to Deans & Blaxland Ave,School Buses,712,00B5EF,FFFFFF
2448_6316,2448,6316,Glendonbrook to Singleton Heights PS,School Buses,712,00B5EF,FFFFFF
2448_6317,2448,6317,St Catherines Senior to Deans & Blaxland Ave,School Buses,712,00B5EF,FFFFFF
2448_6318,2448,6318,Greta to Singleton Schools,School Buses,712,00B5EF,FFFFFF
2448_6319,2448,6319,Singleton PS to Jerrys Plains,School Buses,712,00B5EF,FFFFFF
2448_6320,2448,6320,Wakehurst & Mitchell to Singleton Heights PS,School Buses,712,00B5EF,FFFFFF
2448_6321,2448,6321,Singleton HS to Gardner Cr & Lloyd Jones Dr,School Buses,712,00B5EF,FFFFFF
2448_6322,2448,6322,Elderslie to Singleton Heights PS,School Buses,712,00B5EF,FFFFFF
2448_6323,2448,6323,Singleton Hts PS to Glennies Creek,School Buses,712,00B5EF,FFFFFF
2448_6324,2448,6324,Hunter View to Singleton Heights PS,School Buses,712,00B5EF,FFFFFF
2448_6325,2448,6325,Singleton Heights PS to Singleton,School Buses,712,00B5EF,FFFFFF
2448_6326,2448,6326,White & Northcott Ave to Singleton Christian,School Buses,712,00B5EF,FFFFFF
2448_6327,2448,6327,Singleton PS to Belford,School Buses,712,00B5EF,FFFFFF
2448_6328,2448,6328,Bridgman to Singleton HS,School Buses,712,00B5EF,FFFFFF
2448_6329,2448,6329,Singleton Heights PS to John & Argyle,School Buses,712,00B5EF,FFFFFF
2448_6330,2448,6330,Mirannie Hall to Singleton PS,School Buses,712,00B5EF,FFFFFF
2448_6331,2448,6331,Singleton Heights PS to Glendonbrook,School Buses,712,00B5EF,FFFFFF
2448_6332,2448,6332,Mitchells Flat to Singleton PS,School Buses,712,00B5EF,FFFFFF
2448_6333,2448,6333,Singleton Christian to Mirannie Hall,School Buses,712,00B5EF,FFFFFF
2448_6334,2448,6334,Glennies Creek to Singleton PS,School Buses,712,00B5EF,FFFFFF
2448_6335,2448,6335,Singleton Christian College to Mitchell & Blaxland,School Buses,712,00B5EF,FFFFFF
2448_6336,2448,6336,Warkworth to Singleton PS,School Buses,712,00B5EF,FFFFFF
2448_6337,2448,6337,Singleton HS to John Rose Oval,School Buses,712,00B5EF,FFFFFF
2448_6338,2448,6338,Wynyard & Rawcliffe Sts to Singleton PS,School Buses,712,00B5EF,FFFFFF
2448_6339,2448,6339,Singleton PS to Hebden,School Buses,712,00B5EF,FFFFFF
2448_6340,2448,6340,Darlington Estate to St Catherines College,School Buses,712,00B5EF,FFFFFF
2448_6341,2448,6341,Singleton Heights PS to Bulga,School Buses,712,00B5EF,FFFFFF
2448_6342,2448,6342,St Pauls PSto St Josephs Lochinvar,School Buses,712,00B5EF,FFFFFF
2448_6343,2448,6343,Singleton Christian to Shell Service Station,School Buses,712,00B5EF,FFFFFF
2448_6344,2448,6344,Belford to St Catherines College,School Buses,712,00B5EF,FFFFFF
2448_6345,2448,6345,Hunter Valley Grammar to Shell Service Station,School Buses,712,00B5EF,FFFFFF
2448_6346,2448,6346,Bridgeman Rd & Blaxland Ave & St Catherines College,School Buses,712,00B5EF,FFFFFF
2448_6347,2448,6347,Metford Christian to Singleton Heights Shops,School Buses,712,00B5EF,FFFFFF
2448_6348,2448,6348,Miller Park to Singleton HS,School Buses,712,00B5EF,FFFFFF
2448_6349,2448,6349,Singleton PS to Warkworth,School Buses,712,00B5EF,FFFFFF
2448_6350,2448,6350,Wattle Ponds to St Catherines College,School Buses,712,00B5EF,FFFFFF
2448_6351,2448,6351,Singleton Heights PS to Elderslie,School Buses,712,00B5EF,FFFFFF
2448_6352,2448,6352,Jerrys Plains to St Catherines College College,School Buses,712,00B5EF,FFFFFF
2448_6353,2448,6353,Singleton Heights PS to Wattle Ponds,School Buses,712,00B5EF,FFFFFF
2448_6355,2448,6355,Singleton Christian School to Whittingham,School Buses,712,00B5EF,FFFFFF
2448_6356,2448,6356,Maitland to Ashtonfield PS,School Buses,712,00B5EF,FFFFFF
2448_6357,2448,6357,St Catherines College to Pitt & Church Sts,School Buses,712,00B5EF,FFFFFF
2448_6359,2448,6359,Singleton HS to Wilkinson & Acacia,School Buses,712,00B5EF,FFFFFF
2448_6360,2448,6360,Singleton to HVGS,School Buses,712,00B5EF,FFFFFF
2449_130,2449,130,Fingal Bay to Newcastle via Gan Gan Rd,Hunter Buses Network,700,00B5EF,FFFFFF
2449_131,2449,131,Fingal Bay to Newcastle (Express Service),Hunter Buses Network,700,00B5EF,FFFFFF
2449_132,2449,132,Fingal Bay to Soldiers Point,Hunter Buses Network,700,00B5EF,FFFFFF
2449_133,2449,133,Fingal Bay to Soldiers Point,Hunter Buses Network,700,00B5EF,FFFFFF
2449_134,2449,134,Anna Bay to Soldiers Point,Hunter Buses Network,700,00B5EF,FFFFFF
2449_135,2449,135,Nelson Bay to Raymond Terrace,Hunter Buses Network,700,00B5EF,FFFFFF
2449_S100,2449,S100,Salamander Bay to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S101,2449,S101,Fingal Bay to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S102,2449,S102,Nelson Bay Shops to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S103,2449,S103,Tomaree HS to Anna Bay PS,School Buses,712,00B5EF,FFFFFF
2449_S104,2449,S104,Anna Bay PS to Salt Ash PS,School Buses,712,00B5EF,FFFFFF
2449_S111,2449,S111,Tomaree HS to Boat Harbour,School Buses,712,00B5EF,FFFFFF
2449_S112,2449,S112,St Michaels PS to Fingal Bay Shops,School Buses,712,00B5EF,FFFFFF
2449_S113,2449,S113,Shoal Bay School to Tomaree PS,School Buses,712,00B5EF,FFFFFF
2449_S114,2449,S114,Tomaree PS to Port Stephens Dr before Sky Cl,School Buses,712,00B5EF,FFFFFF
2449_S121,2449,S121,Tomaree HS to Sandy Point Rd before Carroll Ave,School Buses,712,00B5EF,FFFFFF
2449_S122,2449,S122,St Phillips Christian College to Bagnalls Beach Rd,School Buses,712,00B5EF,FFFFFF
2449_S123,2449,S123,St Phillips Christian College to Anna Bay Shops,School Buses,712,00B5EF,FFFFFF
2449_S201,2449,S201,Anna Bay Shops to St Phillips Christian College,School Buses,712,00B5EF,FFFFFF
2449_S202,2449,S202,St Michaels PS to St Phillips Christian College,School Buses,712,00B5EF,FFFFFF
2449_S211,2449,S211,Tomaree HS to Port Stephens Dr at Muller St,School Buses,712,00B5EF,FFFFFF
2449_S212,2449,S212,Tomaree HS to Anna Bay PS,School Buses,712,00B5EF,FFFFFF
2449_S213,2449,S213,Anna Bay PS to St Phillips Christian College,School Buses,712,00B5EF,FFFFFF
2449_S214,2449,S214,St Phillips Christian College to Anna Bay Oval,School Buses,712,00B5EF,FFFFFF
2449_S215,2449,S215,Anna Bay Oval to Soldiers Point,School Buses,712,00B5EF,FFFFFF
2449_S301,2449,S301,Nelson Bay Rd to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S302,2449,S302,Shoal Bay to St Phillips Christian College,School Buses,712,00B5EF,FFFFFF
2449_S303,2449,S303,St Phillips Christian College to Shoal Bay School,School Buses,712,00B5EF,FFFFFF
2449_S311,2449,S311,Tomaree HS to Soldiers Point PS,School Buses,712,00B5EF,FFFFFF
2449_S312,2449,S312,Soldiers Point PS to Anna Bay PS,School Buses,712,00B5EF,FFFFFF
2449_S313,2449,S313,Anna Pay PS to Tomaree PS,School Buses,712,00B5EF,FFFFFF
2449_S314,2449,S314,Tomaree PS to Fingal Bay Shops,School Buses,712,00B5EF,FFFFFF
2449_S401,2449,S401,Taylors Beach to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S402,2449,S402,Marsh Rd at Nelson Bay Rd to St Michaels PS,School Buses,712,00B5EF,FFFFFF
2449_S403,2449,S403,St Michaels PS to Tomaree PS,School Buses,712,00B5EF,FFFFFF
2449_S411,2449,S411,Tomaree HS to Anna Bay PS,School Buses,712,00B5EF,FFFFFF
2449_S412,2449,S412,St Michaels PS to St Phillips Christian College,School Buses,712,00B5EF,FFFFFF
2449_S413,2449,S413,St Phillips Christian College to Fern Bay,School Buses,712,00B5EF,FFFFFF
2449_S501,2449,S501,Shoal Bay to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S502,2449,S502,Nelson Bay to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S503,2449,S503,Tomaree HS to St Michaels PS,School Buses,712,00B5EF,FFFFFF
2449_S511,2449,S511,Tomaree PS to Nelson Bay,School Buses,712,00B5EF,FFFFFF
2449_S512,2449,S512,St Michaels PS to Anna Bay Shops,School Buses,712,00B5EF,FFFFFF
2449_S513,2449,S513,Tomaree HS to Nelson Bay,School Buses,712,00B5EF,FFFFFF
2449_S551,2449,S551,Fingal Bay Shops to Merewether HS,School Buses,712,00B5EF,FFFFFF
2449_S552,2449,S552,Corlette to Newcastle Grammar School,School Buses,712,00B5EF,FFFFFF
2449_S553,2449,S553,Soldiers Point to Newcastle HS,School Buses,712,00B5EF,FFFFFF
2449_S554,2449,S554,Salamander Bay to Broadmeadow,School Buses,712,00B5EF,FFFFFF
2449_S555,2449,S555,Anna Bay to Hunter Sports HS,School Buses,712,00B5EF,FFFFFF
2449_S556,2449,S556,Fingal Bay to Hunter Valley Grammar School,School Buses,712,00B5EF,FFFFFF
2449_S561,2449,S561,Hunter School of Performing Arts to Nelson Bay,School Buses,712,00B5EF,FFFFFF
2449_S562,2449,S562,Newcastle Grammar School to Fingal Bay Shops,School Buses,712,00B5EF,FFFFFF
2449_S563,2449,S563,St Phillips Christian College to Corlette,School Buses,712,00B5EF,FFFFFF
2449_S564,2449,S564,San Clemente HS to Fingal Bay Shops,School Buses,712,00B5EF,FFFFFF
2449_S565,2449,S565,Hunter Sports HS to Anna Bay Oval,School Buses,712,00B5EF,FFFFFF
2449_S566,2449,S566,Merewether HS to Soldiers Point,School Buses,712,00B5EF,FFFFFF
2449_S567,2449,S567,Hunter Valley Grammar School to Salamander Bay,School Buses,712,00B5EF,FFFFFF
2449_S611,2449,S611,Tomaree HS to Corlette,School Buses,712,00B5EF,FFFFFF
2449_S612,2449,S612,Tomaree HS to Fingal Bay Shops,School Buses,712,00B5EF,FFFFFF
2449_S613,2449,S613,Shoal Bay School to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S614,2449,S614,Tomaree PS to Soldiers Point,School Buses,712,00B5EF,FFFFFF
2449_S701,2449,S701,Bobs Farm to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S702,2449,S702,Salamander Bay to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S703,2449,S703,Tomaree HS to Soldiers Point PS,School Buses,712,00B5EF,FFFFFF
2449_S704,2449,S704,Soldiers Point PS to St Michaels PS,School Buses,712,00B5EF,FFFFFF
2449_S705,2449,S705,St Michaels PS to Tomaree PS,School Buses,712,00B5EF,FFFFFF
2449_S711,2449,S711,Tomaree HS to Anna Bay PS,School Buses,712,00B5EF,FFFFFF
2449_S712,2449,S712,Anna Bay PS to Salamander Bay,School Buses,712,00B5EF,FFFFFF
2449_S713,2449,S713,St Phillips Christian College to Nelson Bay,School Buses,712,00B5EF,FFFFFF
2449_S714,2449,S714,Tomaree PS to Anna Bay Shops,School Buses,712,00B5EF,FFFFFF
2449_S811,2449,S811,Tomaree HS to Tomaree Rd,School Buses,712,00B5EF,FFFFFF
2449_S812,2449,S812,St Michaels PS to Soldiers Point,School Buses,712,00B5EF,FFFFFF
2449_S901,2449,S901,Anna Bay to Tomaree HS,School Buses,712,00B5EF,FFFFFF
2449_S902,2449,S902,Shoal Bay to St Michaels PS,School Buses,712,00B5EF,FFFFFF
2449_S903,2449,S903,St Michaels PS to St Phillips Christian College,School Buses,712,00B5EF,FFFFFF
2449_S904,2449,S904,St Phillips Christian College to Soldiers Point PS,School Buses,712,00B5EF,FFFFFF
2449_S905,2449,S905,Soldiers Point PS to Tomaree TAFE,School Buses,712,00B5EF,FFFFFF
2449_S911,2449,S911,Soldiers Point PS to St Phillips Christian College,School Buses,712,00B5EF,FFFFFF
2449_S912,2449,S912,St Phillips Christian College to Fingal Bay Shops,School Buses,712,00B5EF,FFFFFF
2450_260,2450,260,"Minmi to University of Newcastle via Fletcher, Maryland & Wallsend",Hunter Buses Network,700,00B5EF,FFFFFF
2450_261,2450,261,University of Newcastle to Fletcher via Wallsend & Maryland,Hunter Buses Network,700,00B5EF,FFFFFF
2450_262,2450,262,Cameron Park to Charlestown via Constitution Dr,Hunter Buses Network,700,00B5EF,FFFFFF
2450_263,2450,263,Charlestown to Cameron Park,Hunter Buses Network,700,00B5EF,FFFFFF
2450_266,2450,266,Newcastle to West Wallsend,Hunter Buses Network,700,00B5EF,FFFFFF
2450_267,2450,267,Glendale to West Wallsend,Hunter Buses Network,700,00B5EF,FFFFFF
2450_268,2450,268,Killingworth to Glendale,Hunter Buses Network,700,00B5EF,FFFFFF
2450_269,2450,269,Charlestown to Toronto,Hunter Buses Network,700,00B5EF,FFFFFF
2450_270,2450,270,University of Newcastle to Toronto West,Hunter Buses Network,700,00B5EF,FFFFFF
2450_271,2450,271,Toronto to Glendale,Hunter Buses Network,700,00B5EF,FFFFFF
2450_273,2450,273,Fassifern to Toronto,Hunter Buses Network,700,00B5EF,FFFFFF
2450_274,2450,274,Toronto to Coal Point (Loop Service),Hunter Buses Network,700,00B5EF,FFFFFF
2450_275,2450,275,Toronto to Wangi via Fishing Point & Rathmines,Hunter Buses Network,700,00B5EF,FFFFFF
2450_278,2450,278,Morisset to Silverwater (Loop Service),Hunter Buses Network,700,00B5EF,FFFFFF
2450_279,2450,279,Morisset to Sunshine (Loop Service),Hunter Buses Network,700,00B5EF,FFFFFF
2450_280,2450,280,Cooranbong to Morisset,Hunter Buses Network,700,00B5EF,FFFFFF
2450_281,2450,281,Lake Haven to Wangi Wangi,Hunter Buses Network,700,00B5EF,FFFFFF
2450_6150,2450,6150,Cameron Park to Charlton Christian,School Buses,712,00B5EF,FFFFFF
2450_6151,2450,6151,St Pauls to Cameron Park,School Buses,712,00B5EF,FFFFFF
2450_6153,2450,6153,Edgeworth PS to Wallsend Plaza,School Buses,712,00B5EF,FFFFFF
2450_6157,2450,6157,Wallsend South PS to Rankin Park,School Buses,712,00B5EF,FFFFFF
2450_6159,2450,6159,Edgeworth PS to Seaham,School Buses,712,00B5EF,FFFFFF
2450_6161,2450,6161,Glendale Technology HS to Oakville & Renfrew,School Buses,712,00B5EF,FFFFFF
2450_6163,2450,6163,Holy Cross PS to Main Rd,School Buses,712,00B5EF,FFFFFF
2450_6165,2450,6165,Mayfield Christian to Oakville Rd & Minmi,School Buses,712,00B5EF,FFFFFF
2450_6172,2450,6172,Callaghan College Wallsend to Maryland,School Buses,712,00B5EF,FFFFFF
2450_6177,2450,6177,West Wallsend HS to Cameron Park & Edgeworth,School Buses,712,00B5EF,FFFFFF
2450_6179,2450,6179,West Wallsend HS to St Pauls HS,School Buses,712,00B5EF,FFFFFF
2450_6181,2450,6181,West Wallsend HS to Barnsley & Edgeworth,School Buses,712,00B5EF,FFFFFF
2450_6183,2450,6183,West Wallsend HS to Edgeworth,School Buses,712,00B5EF,FFFFFF
2450_6185,2450,6185,West Wallsend HS to Seahampton,School Buses,712,00B5EF,FFFFFF
2450_6187,2450,6187,St Paul's Catholic HS to Seahampton,School Buses,712,00B5EF,FFFFFF
2450_6189,2450,6189,West Wallsend HS to Killingworth,School Buses,712,00B5EF,FFFFFF
2450_6193,2450,6193,West Wallsend HS to Cameron Park,School Buses,712,00B5EF,FFFFFF
2450_6195,2450,6195,West Wallsend HS to Barnsley,School Buses,712,00B5EF,FFFFFF
2450_6197,2450,6197,West Wallsend HS to Edgeworth Heights,School Buses,712,00B5EF,FFFFFF
2450_6199,2450,6199,West Wallsend  PS to Holmesville & Barnsley,School Buses,712,00B5EF,FFFFFF
2450_6203,2450,6203,Barnsley PS to Killingworth,School Buses,712,00B5EF,FFFFFF
2450_6204,2450,6204,Holmesville to Edgeworth Heights PS,School Buses,712,00B5EF,FFFFFF
2450_6205,2450,6205,Barnsley PS to Killingworth,School Buses,712,00B5EF,FFFFFF
2450_6206,2450,6206,Fassifern Station to West Wallsend HS,School Buses,712,00B5EF,FFFFFF
2450_6207,2450,6207,Bishop Tyrell College to Seahampton,School Buses,712,00B5EF,FFFFFF
2450_6208,2450,6208,Mayfield to Glendale Technology HS,School Buses,712,00B5EF,FFFFFF
2450_6209,2450,6209,Edgeworth Heights PS to Glendale Technology HS,School Buses,712,00B5EF,FFFFFF
2450_6211,2450,6211,Edgeworth Heights PS to Main Rd at Minmi Rd,School Buses,712,00B5EF,FFFFFF
2450_6213,2450,6213,Edgeworth PS to Glendale Technology HS,School Buses,712,00B5EF,FFFFFF
2450_6215,2450,6215,Edgeworth PS to Jupiter Cct before Constitution Rd,School Buses,712,00B5EF,FFFFFF
2450_6217,2450,6217,Glendale Technology HS to Seahampton,School Buses,712,00B5EF,FFFFFF
2450_6218,2450,6218,Edgeworth to West Wallsend HS,School Buses,712,00B5EF,FFFFFF
2450_6220,2450,6220,Edgeworth to Holy Cross PS,School Buses,712,00B5EF,FFFFFF
2450_6221,2450,6221,Glendale Technology HS to Wallsend Shops,School Buses,712,00B5EF,FFFFFF
2450_6222,2450,6222,Seahampton to Hunter Christian College,School Buses,712,00B5EF,FFFFFF
2450_6223,2450,6223,Glendale Technology HS to Cameron Park,School Buses,712,00B5EF,FFFFFF
2450_6225,2450,6225,Edgeworth Heights PS to Cameron Park,School Buses,712,00B5EF,FFFFFF
2450_6226,2450,6226,Edgeworth to Lake Macquarie HS,School Buses,712,00B5EF,FFFFFF
2450_6227,2450,6227,Glendale Technology HS to Northlakes Estate,School Buses,712,00B5EF,FFFFFF
2450_6229,2450,6229,Glendale Technology HS to West Wallsend,School Buses,712,00B5EF,FFFFFF
2450_6239,2450,6239,Edgeworth Heights PS to Cameron Park,School Buses,712,00B5EF,FFFFFF
2450_6240,2450,6240,Wakefield Rd at School Rd to Bishop Tyrell College,School Buses,712,00B5EF,FFFFFF
2450_6241,2450,6241,Glendale Technology HS to Seahampton,School Buses,712,00B5EF,FFFFFF
2450_6244,2450,6244,Killingworth to Merewether HS,School Buses,712,00B5EF,FFFFFF
2450_6249,2450,6249,Holy Cross PS to George Booth & Fifth St,School Buses,712,00B5EF,FFFFFF
2450_6254,2450,6254,Killingworth to St Benedicts PS,School Buses,712,00B5EF,FFFFFF
2450_6256,2450,6256,Wakefield to St Benedicts PS,School Buses,712,00B5EF,FFFFFF
2450_6258,2450,6258,Cameron Park to St Benedicts PS,School Buses,712,00B5EF,FFFFFF
2450_6260,2450,6260,Edgeworth to St Benedicts PS,School Buses,712,00B5EF,FFFFFF
2450_6266,2450,6266,Edgeworth to St Paul's HS,School Buses,712,00B5EF,FFFFFF
2450_6271,2450,6271,Merewether HS to Seahampton,School Buses,712,00B5EF,FFFFFF
2450_6276,2450,6276,Edgeworth to West Wallsend HS,School Buses,712,00B5EF,FFFFFF
2450_6278,2450,6278,Edgeworth to West Wallsend HS,School Buses,712,00B5EF,FFFFFF
2450_6279,2450,6279,St Benedicts PS to Barnsley PS,School Buses,712,00B5EF,FFFFFF
2450_6280,2450,6280,Holmesville to West Wallsend PS,School Buses,712,00B5EF,FFFFFF
2450_6283,2450,6283,St Benedicts PS to Wakefield,School Buses,712,00B5EF,FFFFFF
2450_6289,2450,6289,St Paul's Catholic HS to Edgeworth,School Buses,712,00B5EF,FFFFFF
2450_6290,2450,6290,Edgeworth PS to Glendale Technology HS,School Buses,712,00B5EF,FFFFFF
2450_6291,2450,6291,St Pauls HS to Cameron Park,School Buses,712,00B5EF,FFFFFF
2450_6292,2450,6292,Cameron Park to Glendale Technology HS,School Buses,712,00B5EF,FFFFFF
2450_6294,2450,6294,Main Rd opp Fairleigh St to St Benedicts PS,School Buses,712,00B5EF,FFFFFF
2450_6400,2450,6400,Buttaba to Arcadia Vale PS,School Buses,712,00B5EF,FFFFFF
2450_6401,2450,6401,St Josephs PS to Booragul,School Buses,712,00B5EF,FFFFFF
2450_6402,2450,6402,Kilaben Bay to Charlton Christian College,School Buses,712,00B5EF,FFFFFF
2450_6403,2450,6403,Toronto Seventh Day Adventist School to Wangi,School Buses,712,00B5EF,FFFFFF
2450_6404,2450,6404,Kilaben Bay to Coal Point PS,School Buses,712,00B5EF,FFFFFF
2450_6405,2450,6405,Newcastle Grammar to Toronto,School Buses,712,00B5EF,FFFFFF
2450_6406,2450,6406,Toronto Station to Coal Point PS,School Buses,712,00B5EF,FFFFFF
2450_6407,2450,6407,Newcastle Grammar to Toronto,School Buses,712,00B5EF,FFFFFF
2450_6409,2450,6409,Toronto PS to Booragul,School Buses,712,00B5EF,FFFFFF
2450_6410,2450,6410,Toronto to Glendale Technology HS,School Buses,712,00B5EF,FFFFFF
2450_6412,2450,6412,Toronto to Hunter Christian College,School Buses,712,00B5EF,FFFFFF
2450_6413,2450,6413,Hunter Sports HS to Toronto West,School Buses,712,00B5EF,FFFFFF
2450_6414,2450,6414,Toronto to Hunter Sports HS,School Buses,712,00B5EF,FFFFFF
2450_6415,2450,6415,Coal Point PS to Bay Rd at Blandford St,School Buses,712,00B5EF,FFFFFF
2450_6417,2450,6417,Toronto HS to Kilaben Bay,School Buses,712,00B5EF,FFFFFF
2450_6418,2450,6418,The Esplanade to Lake Macquarie HS,School Buses,712,00B5EF,FFFFFF
2450_6420,2450,6420,Coal Point to St Pauls HS & Lake Macquarie HS,School Buses,712,00B5EF,FFFFFF
2450_6421,2450,6421,Toronto PS to Fassifern,School Buses,712,00B5EF,FFFFFF
2450_6422,2450,6422,Fassifern to Lake Macquarie HS,School Buses,712,00B5EF,FFFFFF
2450_6423,2450,6423,St Pauls HS to Fishing Point,School Buses,712,00B5EF,FFFFFF
2450_6424,2450,6424,Bolton Point to Lake Macquarie HS,School Buses,712,00B5EF,FFFFFF
2450_6426,2450,6426,Toronto to Lake Macquarie HS,School Buses,712,00B5EF,FFFFFF
2450_6428,2450,6428,Toronto West to Macquarie Christian College,School Buses,712,00B5EF,FFFFFF
2450_6429,2450,6429,Toronto HS to Fishing Point,School Buses,712,00B5EF,FFFFFF
2450_6430,2450,6430,Wangi to Morisset PS,School Buses,712,00B5EF,FFFFFF
2450_6431,2450,6431,St Josephs PS Kilaben Bay to Toronto Station,School Buses,712,00B5EF,FFFFFF
2450_6432,2450,6432,Brunkerville to Mulbring PS,School Buses,712,00B5EF,FFFFFF
2450_6433,2450,6433,Glendale Technology HS to Toronto West,School Buses,712,00B5EF,FFFFFF
2450_6434,2450,6434,Toronto to Newcastle Grammar,School Buses,712,00B5EF,FFFFFF
2450_6435,2450,6435,Toronto HS to Blackalls Park,School Buses,712,00B5EF,FFFFFF
2450_6436,2450,6436,Rathmines to Rathmines PS,School Buses,712,00B5EF,FFFFFF
2450_6437,2450,6437,Macquarie Christian College to Kilaben Bay,School Buses,712,00B5EF,FFFFFF
2450_6438,2450,6438,Donnelly Rd at Wangi Rd to St Josephs PS Kilaben Bay,School Buses,712,00B5EF,FFFFFF
2450_6440,2450,6440,Teralba to St Josephs PS Kilaben Bay,School Buses,712,00B5EF,FFFFFF
